station_id,sensor_id,event_timestamp,ingestion_timestamp,water_temperature_c,salinity_psu,ph_level,dissolved_oxygen_mg_l,battery_level_pct,device_status,event_id
ST_002,CHEM_01,2025-07-12 00:50:00,2025-07-12 00:50:23,25.30446811670857,36.33359077019871,8.05051994195763,5.03060908058077,86.3477452647578,active,ac8c8723-1403-49c9-9ce7-9d1d3c1a61e9
ST_003,TEMP_01,2025-07-12 00:50:00,2025-07-12 00:50:26,26.81467213540715,35.14241927820632,7.907953393162487,4.176421868501075,92.03797178729599,active,a18694fd-1c31-43a0-b53f-918daa693cc7
ST_003,CHEM_01,2025-07-12 00:50:00,2025-07-12 00:50:10,27.385841711914907,34.32125088308477,8.205602088368002,6.146734083343866,97.658592351061,active,65de9e41-fc8e-4daf-b56f-f2a9328e6750
ST_004,TEMP_01,2025-07-12 00:50:00,2025-07-12 00:50:12,27.93051318900387,35.40535064195606,7.958737340436789,6.402976409559786,68.58356478833497,active,ef1486e2-fe78-4c0d-a968-86956521e3e0
ST_004,CHEM_01,2025-07-12 00:50:00,2025-07-12 00:50:25,25.88629541613988,35.54563471084473,7.968277107444363,5.0779262646204675,72.75902521175045,active,83c5c943-9d4d-49de-ab49-c4bc769c563d
ST_005,TEMP_01,2025-07-12 00:50:00,2025-07-12 00:50:03,30.22437655484727,35.314468482588936,7.98455643243202,4.058179839339565,87.71561434767757,active,2cb274c8-3722-435a-810d-d666ad1663d8
ST_005,CHEM_01,2025-07-12 00:50:00,2025-07-12 00:50:28,25.74168302226599,34.09796581668912,8.008973015857789,6.873296303711415,71.28138290285226,active,9cfe0230-ad47-44f3-9b66-99010b672949
ST_006,TEMP_01,2025-07-12 00:50:00,2025-07-12 00:50:15,26.887197718898616,35.306834739267266,8.197151542600201,5.8765368791021455,65.10758917689863,active,b8f9f9ad-9099-4458-8a5f-33e45c8ed155
ST_006,CHEM_01,2025-07-12 00:50:00,2025-07-12 00:50:11,25.250082246080524,36.1677915180243,8.080933346071888,6.161088024687819,77.15976109500073,active,59e5cec4-e445-4ba7-b1ee-f33f03ed5fea
ST_001,TEMP_01,2025-07-12 01:00:00,2025-07-12 01:00:29,29.754355338957488,34.60312386883593,8.17076587200387,5.886357185211706,79.8624476273231,active,3efa826a-580a-48d6-9933-0fc2be787469
ST_001,CHEM_01,2025-07-12 01:00:00,2025-07-12 01:00:28,25.948090431096016,34.24996221790466,7.826742648373684,5.595270349018621,96.21527905677056,active,79583809-b5f9-4785-a6ec-4bb2492dd2c1
ST_002,TEMP_01,2025-07-12 01:00:00,2025-07-12 01:00:18,26.45643338393067,35.45006196705081,8.185182144081265,4.798284093976037,79.72102631087219,active,bb0ccc23-991a-49e7-89e4-7d0b226c54af
ST_002,CHEM_01,2025-07-12 01:00:00,2025-07-12 01:00:20,24.416422055976298,35.506102314752795,8.0768515261729,5.183408294516962,90.09498117750721,active,e9a607ba-d27d-431b-aee6-624e6c4ff5a3
ST_003,TEMP_01,2025-07-12 01:00:00,2025-07-12 01:00:06,29.957895218629243,34.59120610304869,8.048326091410773,5.974045356986385,99.83724968121317,active,0d738555-9d20-4c18-aa18-f91e3ded8f3b
ST_003,CHEM_01,2025-07-12 01:00:00,2025-07-12 01:00:14,24.27935577338675,35.364789425412475,8.152915741939347,6.474071113582018,65.71966728211343,active,a1b3027c-f9fa-4342-adcf-bc3656f2b20e
ST_004,TEMP_01,2025-07-12 01:00:00,2025-07-12 01:00:12,29.80755315858736,34.60112267612279,7.9252320418345,5.545545158290652,68.90305670284123,active,a38b80c7-73d3-47cb-877b-13738078ab93
ST_004,CHEM_01,2025-07-12 01:00:00,2025-07-12 01:00:05,25.98325800977126,34.366512054230064,8.056663084346196,6.783793817553553,99.46558314004702,active,582d9161-6bef-41a7-bdea-ec76b98146d3
ST_005,TEMP_01,2025-07-12 01:00:00,2025-07-12 01:00:24,27.8713539787806,35.3127995672575,8.184174573215158,4.926605367667227,83.67554955285138,active,747b6127-7748-43e8-84f8-f4ea1ba47513
ST_005,CHEM_01,2025-07-12 01:00:00,2025-07-12 01:00:06,25.75109123350157,35.20416746991029,7.988993795061127,6.4163623911664,76.96888036987906,active,6a5bb6be-da11-45aa-98de-c5ff76442b63
ST_006,TEMP_01,2025-07-12 01:00:00,2025-07-12 01:00:27,30.53177192547368,34.99262510429086,7.903406093430226,4.277993705765378,82.85892100820043,active,1370e7e1-0b48-48b7-8278-59d2a98afb10
ST_006,CHEM_01,2025-07-12 01:00:00,2025-07-12 01:00:02,27.70486930455334,36.056975879691734,8.172105828471649,6.534389706217143,83.33475060388639,active,07b29a28-14f8-4e86-9a9a-95172d2748d8
ST_001,TEMP_01,2025-07-12 01:10:00,2025-07-12 01:10:05,30.81086274237271,34.78571208628186,8.160579738456837,4.93717644880926,77.45343326426223,active,ef1a9d02-76d8-4afc-adfe-37133f169479
ST_001,CHEM_01,2025-07-12 01:10:00,2025-07-12 01:10:15,28.01054624513367,35.39001259660646,7.9613431941387915,6.955801337508541,81.108044363452,active,d0ea7deb-08b0-42c0-a7f6-3e49ae3341b9
ST_002,TEMP_01,2025-07-12 01:10:00,2025-07-12 01:10:17,30.964823980596503,35.05385428440132,8.19079076068573,4.184491411838497,66.64861727637012,active,7098c448-fb69-40d1-bb71-6d0950128ed7
ST_002,CHEM_01,2025-07-12 01:10:00,2025-07-12 01:10:02,25.084045532932457,36.48957843757343,8.148462527931908,5.58898789367886,96.04632041963956,active,7fcd3f36-3065-49da-acf2-ab784006ad6a
ST_003,TEMP_01,2025-07-12 01:10:00,2025-07-12 01:10:11,26.227231901707288,35.45041148407656,8.167079135167274,4.702407973980575,64.27024263743537,active,89206532-6c6e-4812-85ae-08525c664cad
ST_003,CHEM_01,2025-07-12 01:10:00,2025-07-12 01:10:27,25.678300323984814,35.61712090417181,7.994134191994936,5.339359807791131,83.34624447403488,active,a3c5f862-e453-4dc4-966b-70a70c1d3cc7
ST_004,TEMP_01,2025-07-12 01:10:00,2025-07-12 01:10:16,26.388673184824924,35.4862107444796,8.109448514205923,6.435987019165417,71.19054028675782,active,5befe633-cb84-4525-b523-922b18ac7819
ST_004,CHEM_01,2025-07-12 01:10:00,2025-07-12 01:10:02,26.05603360436093,34.67739410628783,7.866592562611875,6.205563764046597,92.90148971692676,active,c4c19ae9-ee11-43dc-ab86-322c3ad8a176
ST_005,TEMP_01,2025-07-12 01:10:00,2025-07-12 01:10:23,30.74899956645962,35.11341519593579,8.025472910887185,5.8142987709709,95.06645943703171,active,6a325193-ea53-44a8-bf2c-cc50f739d165
ST_005,CHEM_01,2025-07-12 01:10:00,2025-07-12 01:10:17,26.75793936272035,35.02813779146342,8.188801141867613,5.329668522274002,99.49104517259778,active,23afb2b5-0c73-4912-80ee-1572a575ce38
ST_006,TEMP_01,2025-07-12 01:10:00,2025-07-12 01:10:26,26.75208445551764,34.88089085663102,8.190974319344381,5.485326788380338,82.7632587666299,active,61596a1e-ec1e-4691-8f2a-dec634544ab3
ST_006,CHEM_01,2025-07-12 01:10:00,2025-07-12 01:10:22,24.317559147950007,34.33463029700158,7.8068359824134985,5.0736437352719825,94.58889505020213,active,326bec4c-265f-43ef-98a1-1b2f65d7e187
ST_001,TEMP_01,2025-07-12 01:20:00,2025-07-12 01:20:04,30.06450504565039,35.49663683707391,8.066629511680787,6.499294183215326,89.04483376287392,active,5a477bab-1983-4c5e-ac19-654f2bbb80e0
ST_001,CHEM_01,2025-07-12 01:20:00,2025-07-12 01:20:00,27.78540601021228,34.60271208082408,7.902522664253262,5.755701098551572,98.1620410903489,active,7b3e567a-690d-4114-94c9-3bfce9444cd6
ST_002,TEMP_01,2025-07-12 01:20:00,2025-07-12 01:20:27,29.0308731722544,35.171700684405856,8.085438472137369,4.571607013758657,70.74689928101229,active,a09aa5f3-5686-48b3-be48-79f3cb4ac1d5
ST_002,CHEM_01,2025-07-12 01:20:00,2025-07-12 01:20:17,24.110923710151507,35.19052674197253,8.215685745031251,5.996330373291785,94.08726001274161,active,a3f74dc3-c278-45e2-8def-7735c2a2885a
ST_003,TEMP_01,2025-07-12 01:20:00,2025-07-12 01:20:15,28.759534193872426,35.376653602658344,8.02104485986372,5.402344928838466,79.201838680739,active,4aaff6c0-9e84-4094-8850-6fc8b8c65565
ST_003,CHEM_01,2025-07-12 01:20:00,2025-07-12 01:20:06,26.102678893325375,35.59840339243561,8.202522333759681,6.569336527888619,65.45485902347079,active,9e519672-54d7-4b0f-a6ca-b09264d003f1
ST_004,TEMP_01,2025-07-12 01:20:00,2025-07-12 01:20:26,26.07272332833941,35.08991768685463,8.01767321352992,4.876468897016492,63.64008364205321,active,b4f1d2ca-d3ae-4314-bd8f-c1df242d3c66
ST_004,CHEM_01,2025-07-12 01:20:00,2025-07-12 01:20:29,27.63198516325114,35.12727611854026,8.255235639201636,6.094892613798223,84.88346800911494,active,0f3744e9-fbd5-40d6-a7ed-7e9a0352ea51
ST_005,TEMP_01,2025-07-12 01:20:00,2025-07-12 01:20:09,30.311818543733725,34.64707348092904,8.177976287548448,6.3738015591441055,90.7567096526159,active,03cf66e5-ad27-446c-8b8e-ccf428d03aa3
ST_005,CHEM_01,2025-07-12 01:20:00,2025-07-12 01:20:29,24.331179889259328,35.55201421105523,7.973706704112708,5.091722532809266,85.33603417266903,active,0d009ff8-a20c-42d7-8685-0251fc01b727
ST_006,TEMP_01,2025-07-12 01:20:00,2025-07-12 01:20:30,27.200728093890966,34.62887972191065,7.938413751687332,4.1896583202716595,76.01201955641125,active,3765c71f-9e8a-419f-85aa-7317319b7c1b
ST_006,CHEM_01,2025-07-12 01:20:00,2025-07-12 01:20:02,27.48833786848466,35.7412536655677,8.005830607178764,5.360134544698597,80.60944219456843,active,8152441a-e380-438a-b909-b87c1cc6ecb1
ST_001,TEMP_01,2025-07-12 01:30:00,2025-07-12 01:30:17,30.865551746350523,34.72384906590632,8.146537191053334,5.504838488852401,71.14361356127834,active,67c6e89d-faa5-48ef-8963-ce6b792dda4a
ST_001,CHEM_01,2025-07-12 01:30:00,2025-07-12 01:30:25,24.885052421383733,34.3015896777515,8.030389384016363,5.177405067514111,95.76869051583702,active,4c5ad96b-a0da-44cf-9488-6ef10c7e57c1
ST_002,TEMP_01,2025-07-12 01:30:00,2025-07-12 01:30:14,26.64374199149822,34.82158276468003,7.927687175868624,4.825248783275389,85.11601557963631,active,08100d20-4dba-4477-9a0c-01c16f2de86e
ST_002,CHEM_01,2025-07-12 01:30:00,2025-07-12 01:30:25,24.408795159744358,36.30218100132953,7.830538979927431,6.747157248213554,94.73204428142347,active,6250a16d-b7a7-4622-a659-94f10a5e432d
ST_003,TEMP_01,2025-07-12 01:30:00,2025-07-12 01:30:23,26.422585038403408,35.48625699586682,8.0609771937962,5.493195205638576,79.38091940764085,active,243303b7-dbb0-4e63-9873-90d6098020ba
ST_003,CHEM_01,2025-07-12 01:30:00,2025-07-12 01:30:13,27.09127385765148,35.15633679033287,8.173735469066878,5.737827279139545,65.90956367624906,active,c9144427-dad4-43c9-933a-617bac6754a9
ST_004,TEMP_01,2025-07-12 01:30:00,2025-07-12 01:30:27,26.66558464293739,35.34444067263363,8.124884869602576,5.717913763508328,64.28688045359104,active,524508b9-c4b8-4d06-8fa8-1fc727531cd7
ST_004,CHEM_01,2025-07-12 01:30:00,2025-07-12 01:30:04,26.237061834117274,34.60617625908682,7.934621615474691,6.065234532910046,67.29135513903832,active,c0904e35-5868-4d2e-8f74-6b0a2f54f5ed
ST_005,TEMP_01,2025-07-12 01:30:00,2025-07-12 01:30:24,28.819825460094183,34.58920432871206,8.060600669204657,6.101774964694828,95.6210912295958,active,44f30292-c336-4028-9a1f-767c1951ac09
ST_005,CHEM_01,2025-07-12 01:30:00,2025-07-12 01:30:14,26.967962267770243,35.972928096518345,8.049221099464528,6.35820463828898,83.36797938856677,active,1474cd32-f80f-451f-8765-a2b8841f2514
ST_006,TEMP_01,2025-07-12 01:30:00,2025-07-12 01:30:09,29.684112376974564,35.08653543466076,8.069337562756791,5.394355664876094,71.35103623194898,active,b93ebd7e-c367-4662-8e3b-7ad3e8bf3e81
ST_006,CHEM_01,2025-07-12 01:30:00,2025-07-12 01:30:12,25.815411481993177,35.42694576167228,7.978048362948924,6.291834482663202,73.21393925123655,active,000abce0-7339-44c7-9caa-5933b34eb1db
ST_001,TEMP_01,2025-07-12 01:40:00,2025-07-12 01:40:15,30.668459118799372,34.725332797712525,8.009607045902218,4.018835907835187,66.42725493038223,active,721a2d65-60df-480a-a1f3-80d801ce2bf5
ST_001,CHEM_01,2025-07-12 01:40:00,2025-07-12 01:40:22,24.932835120256527,34.433433988236885,8.248382712313212,5.570190337387694,62.065419114980514,active,69ae3389-1067-4bb3-8b76-24b2f3a0a8f8
ST_002,TEMP_01,2025-07-12 01:40:00,2025-07-12 01:40:19,26.091212407141803,35.49725553476839,8.168983078892206,5.742403655916053,98.77881733101475,active,da132a4e-5691-418a-9477-b40447b179bd
ST_002,CHEM_01,2025-07-12 01:40:00,2025-07-12 01:40:18,28.3275356294699,34.644757067612346,7.885443793695033,6.63414414189856,92.8344589261341,active,2bf9a867-1d75-4d40-8c2c-f3db376a2973
ST_003,TEMP_01,2025-07-12 01:40:00,2025-07-12 01:40:04,29.592286354182768,34.97661948412641,8.151574767610787,5.3375918301122764,67.48174994230094,active,a846d572-44a0-48d8-b86a-a008b38c9fe5
ST_003,CHEM_01,2025-07-12 01:40:00,2025-07-12 01:40:14,25.61839618202122,35.26902594671114,7.92120486620754,5.850872877232834,88.28920382577778,active,e201275b-c0e6-4915-868c-3286e3d69f59
ST_004,TEMP_01,2025-07-12 01:40:00,2025-07-12 01:40:12,29.838897507214195,35.00610395635935,8.17960430267708,4.218225448974189,81.30357730206343,active,171e5278-0214-4b30-80f5-e40fedf9ce20
ST_004,CHEM_01,2025-07-12 01:40:00,2025-07-12 01:40:11,24.259117684112134,34.336036692347434,7.831687485236384,5.673208556387841,68.06921849320943,active,4a660421-e472-48d9-89b8-70efacf4eb78
